#1 : frequency[Hz] = 3.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
    6    8  -9.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6    9  -9.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   10  -9.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   11  -9.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   12  -9.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   13  -9.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   14  -9.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   15  -9.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   16  -9.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   17  -9.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   18  -9.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   19  -9.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   20  -9.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   21  -9.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   22  -9.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   23  -9.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   24  -9.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   25  -9.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   26  -9.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   27  -9.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   28  -9.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   29  -9.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    6   30  -9.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17 -144.224  0.000e+00 -180.000  1.000e+00   35.776
    7    0  -8.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    1  -8.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    2  -8.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    3  -8.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    4  -8.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    5  -8.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    6  -8.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    7  -8.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    8  -8.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7    9  -8.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   10  -8.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   11  -8.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   12  -8.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   13  -8.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   14  -8.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   15  -8.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   16  -8.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   17  -8.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   18  -8.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   19  -8.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   20  -8.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   21  -8.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   22  -8.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   23  -8.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   24  -8.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   25  -8.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   26  -8.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   27  -8.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   28  -8.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   29  -8.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    7   30  -8.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17 -108.199  0.000e+00 -180.000  1.000e+00   71.801
    8    0  -7.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    1  -7.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    2  -7.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    3  -7.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    4  -7.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    5  -7.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    6  -7.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    7  -7.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    8  -7.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8    9  -7.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   10  -7.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   11  -7.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   12  -7.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   13  -7.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   14  -7.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   15  -7.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   16  -7.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   17  -7.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   18  -7.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   19  -7.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   20  -7.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   21  -7.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   22  -7.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   23  -7.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   24  -7.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   25  -7.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   26  -7.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   27  -7.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   28  -7.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   29  -7.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    8   30  -7.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17  -72.174  0.000e+00   -0.000  1.000e+00  107.826
    9    0  -6.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    1  -6.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    2  -6.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    3  -6.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    4  -6.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    5  -6.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    6  -6.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    7  -6.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    8  -6.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9    9  -6.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   10  -6.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   11  -6.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   12  -6.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   13  -6.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   14  -6.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   15  -6.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   16  -6.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   17  -6.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   18  -6.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   19  -6.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   20  -6.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   21  -6.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   22  -6.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   23  -6.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   24  -6.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   25  -6.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   26  -6.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   27  -6.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   28  -6.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   29  -6.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
    9   30  -6.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17  -36.150  0.000e+00   -0.000  1.000e+00  143.850
   10    0  -5.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    1  -5.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    2  -5.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    3  -5.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    4  -5.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    5  -5.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    6  -5.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    7  -5.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    8  -5.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10    9  -5.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   10  -5.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   11  -5.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   12  -5.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   13  -5.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   14  -5.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   15  -5.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   16  -5.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   17  -5.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   18  -5.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   19  -5.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   20  -5.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   21  -5.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   22  -5.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   23  -5.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   24  -5.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   25  -5.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   26  -5.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   27  -5.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   28  -5.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   29  -5.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   10   30  -5.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17   -0.125  0.000e+00   -0.000  1.000e+00  179.875
   11    0  -4.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    1  -4.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    2  -4.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    3  -4.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    4  -4.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    5  -4.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    6  -4.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    7  -4.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    8  -4.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11    9  -4.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   10  -4.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   11  -4.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   12  -4.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   13  -4.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   14  -4.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   15  -4.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   16  -4.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   17  -4.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   18  -4.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   19  -4.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   20  -4.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   21  -4.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   22  -4.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   23  -4.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   24  -4.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   25  -4.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   26  -4.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   27  -4.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   28  -4.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   29  -4.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   11   30  -4.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17   35.900  0.000e+00    0.000  1.000e+00 -144.100
   12    0  -3.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    1  -3.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    2  -3.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    3  -3.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    4  -3.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    5  -3.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    6  -3.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    7  -3.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    8  -3.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12    9  -3.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   10  -3.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   11  -3.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   12  -3.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   13  -3.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   14  -3.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   15  -3.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   16  -3.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   17  -3.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   18  -3.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   19  -3.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   20  -3.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   21  -3.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
